condition,viability_def,inherit_prob,rep,method,analysis_role,k,preserved_info,viability,actual_viability,syntactic_info,meta
control,threshold_survival,0.1,1,affinity_rank_group,primary,1,0.0,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,2,0.006417952103790646,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,3,0.010172213415932626,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,4,0.012835904207581293,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,6,0.016590165519723275,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,8,0.01925385631137194,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,12,0.02300811762351392,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,16,0.025671808415162586,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,24,0.029426069727304563,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,32,0.03208976051895323,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,48,0.03584402183109521,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,64,0.03850771262274388,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,96,0.04226197393488586,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,affinity_rank_group,primary,128,0.04492566472653452,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,1,0.012835904207581293,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,2,0.012835904207581293,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,3,0.012835904207581293,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,4,0.012835904207581293,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,6,0.025671808415162586,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,8,0.025671808415162586,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,12,0.025671808415162586,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,16,0.025671808415162586,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,24,0.03850771262274388,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,32,0.03850771262274388,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,48,0.03850771262274388,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,64,0.03850771262274388,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,96,0.05134361683032517,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,prefix_group,primary,128,0.05134361683032517,0.0,0.0,0.06417952103790646,"{""status"": ""ok""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,1,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,2,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,3,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,4,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,6,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,8,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,12,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,16,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,24,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,32,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,48,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,64,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,96,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,threshold_survival,0.1,1,kmeans_profile,diagnostic_function_preserving,128,0.0,0.0,0.0,0.06417952103790646,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
