preserved_info_bin,frontier_viability,support,method,frontier_viability_smooth
0.0,-1.341653331070008,12,balanced_random_group,-1.339931909320435
0.02619555695777071,-1.3415765757558,11,affinity_rank_group,-1.339931909320435
0.04159013290831691,-1.339931909320435,12,affinity_rank_group,-1.339931909320435
0.05239111391554142,-1.339931909320435,44,prefix_group,-1.339931909320435
0.06783058521516547,-1.339931909320435,12,balanced_random_group,-1.339931909320435
0.07872135692054565,-1.339931909320435,12,affinity_rank_group,-1.339931909320435
0.09407103752201401,-1.339931909320435,12,affinity_rank_group,-1.339931909320435
0.10478222783108283,-1.339931909320435,44,prefix_group,-1.339931909320435
0.12031148982886257,-1.339931909320435,12,balanced_random_group,-1.339931909320435
0.13120226153424278,-1.339931909320435,12,balanced_random_group,-1.339931909320435
0.1465519421357111,-1.339931909320435,12,balanced_random_group,-1.339931909320435
0.1574427138410913,-1.339931909320435,12,balanced_random_group,-1.339931909320435
0.17279239444255967,-1.339931909320435,12,affinity_rank_group,-1.339931909320435
0.18368316614793986,-1.339931909320435,12,affinity_rank_group,-1.339931909320435
0.20992361845478844,-1.339931909320435,24,prefix_group,-1.339931909320435
